ESSAY_ID,REAL_SCORE,PRED_SCORE
ESSAY_75303,73.08333333333334,78.93333333333334
ESSAY_59555,78.33888888888889,78.82222222222222
ESSAY_68955,74.12222222222222,78.70555555555555
ESSAY_59670,77.85,75.07222222222222
ESSAY_78178,80.05,78.28333333333333
ESSAY_78147,76.75,78.15
ESSAY_33028,67.21666666666667,77.02777777777779
ESSAY_52314,82.92222222222222,77.00555555555556
ESSAY_75380,75.65,78.19444444444444
ESSAY_73215,84.45,78.75555555555556
ESSAY_68884,78.95,75.21666666666667
ESSAY_59564,72.83888888888889,78.93333333333334
ESSAY_75304,66.66666666666666,76.96111111111111
ESSAY_33934,76.39000000000001,76.11
ESSAY_79944,72.21,75.54
ESSAY_79978,73.30999999999999,75.66
ESSAY_79943,73.30999999999999,75.87
ESSAY_51855,82.0,76.17999999999999
ESSAY_34259,75.72999999999999,75.51
ESSAY_51854,81.34,76.17999999999999
ESSAY_65823,73.64000000000001,75.15
ESSAY_37979,71.0,72.50999999999999
ESSAY_76611,78.03999999999999,75.85
ESSAY_76982,78.7,76.11
ESSAY_73592,76.06,75.57000000000001
ESSAY_44241,73.41999999999999,75.87
ESSAY_53484,78.03999999999999,75.80999999999999
ESSAY_61328,72.97999999999999,75.66
ESSAY_33809,74.3,76.17999999999999
ESSAY_77039,74.52000000000001,76.17999999999999
ESSAY_71958,76.94,76.17999999999999
ESSAY_33831,74.85,76.72
ESSAY_34035,74.74,76.35999999999999
ESSAY_73572,73.09,75.81
ESSAY_73497,76.60999999999999,76.06
ESSAY_34367,65.72,75.69
ESSAY_76993,79.03,75.91000000000001
ESSAY_56501,81.34,75.99000000000001
ESSAY_33864,71.33000000000001,75.99
ESSAY_61120,82.0,76.24
ESSAY_84263,68.47,75.78
ESSAY_66788,76.39,75.92999999999999
ESSAY_76441,73.42,74.3
ESSAY_57084,72.32000000000001,75.87
ESSAY_73567,79.36,76.3
ESSAY_57085,73.97,76.24
ESSAY_66463,74.41,75.54
ESSAY_37162,75.61999999999999,75.53999999999999
ESSAY_84260,67.59,75.27000000000001
ESSAY_61326,71.44000000000001,75.9
ESSAY_79760,71.0,75.15
ESSAY_73690,78.7,76.06
ESSAY_77032,76.28,75.66
ESSAY_77034,74.52000000000001,74.14
ESSAY_60442,77.92999999999999,75.81
ESSAY_65922,75.07000000000001,72.04
ESSAY_79958,79.36,75.87
ESSAY_77043,72.65,76.17999999999999
ESSAY_76971,70.01,75.9
ESSAY_62991,79.36,75.99000000000001
ESSAY_53458,77.71,75.78
ESSAY_60439,79.69000000000001,76.06
ESSAY_38000,70.22999999999999,75.15
ESSAY_63049,69.67999999999999,75.87
ESSAY_77033,74.96000000000001,75.38999999999999
ESSAY_66464,72.65,75.87
ESSAY_84242,76.94,75.47
ESSAY_34260,71.22,76.02
ESSAY_34256,74.63000000000001,76.17999999999999
ESSAY_76446,67.47999999999999,76.33000000000001
ESSAY_37161,77.38000000000001,75.87
ESSAY_33850,72.65,76.11999999999999
ESSAY_33872,69.9,74.9
ESSAY_62993,74.08000000000001,75.42
ESSAY_42645,80.67999999999999,76.81000000000002
ESSAY_71944,78.7,76.15
ESSAY_65827,79.03,75.10999999999999
ESSAY_60451,74.74,76.05
ESSAY_61125,73.31000000000002,75.78
ESSAY_33817,60.660000000000004,66.38000000000001
ESSAY_41414,64.91499999999999,71.365
ESSAY_38283,59.14,74.035
ESSAY_80545,60.9,74.905
ESSAY_64200,73.88,74.08
ESSAY_37849,73.33,67.525
ESSAY_38254,69.15,73.765
ESSAY_52415,72.175,74.005
ESSAY_55867,78.39,75.55
ESSAY_80529,71.67999999999999,74.235
ESSAY_55878,78.005,72.51
ESSAY_80531,61.835,71.91
ESSAY_51840,78.72,73.35
ESSAY_51790,79.92999999999999,76.44
ESSAY_51822,76.3,73.34
ESSAY_51962,69.95,71.03999999999999
ESSAY_41475,71.24,71.44
ESSAY_84857,78.33500000000001,69.78999999999999
ESSAY_55843,78.39,72.26
ESSAY_39916,61.285000000000004,74.11
ESSAY_80544,59.36,72.72
ESSAY_80551,69.315,74.97999999999999
ESSAY_80548,68.765,72.99
ESSAY_43194,77.84,73.24
ESSAY_51796,73.66,73.565
ESSAY_38270,72.12,75.94
ESSAY_41474,75.255,73.3
ESSAY_52406,75.80499999999999,73.44500000000001
ESSAY_52420,66.28999999999999,74.005
ESSAY_64195,79.16,74.95
ESSAY_80519,73.0,74.05
ESSAY_53049,71.46000000000001,74.315
ESSAY_80504,73.16499999999999,73.19
ESSAY_51744,78.72,75.845
ESSAY_43229,77.07000000000001,72.4
ESSAY_39901,69.03999999999999,73.345
ESSAY_80552,71.57000000000001,72.75
ESSAY_41423,82.24,74.255
ESSAY_43247,81.41499999999999,74.15
ESSAY_39897,66.84,73.46000000000001
ESSAY_52391,73.88,73.32000000000001
ESSAY_51764,74.21000000000001,75.05
ESSAY_84852,67.255,69.17
ESSAY_63107,56.55499999999999,73.64
ESSAY_37831,73.60499999999999,73.545
ESSAY_80541,66.07000000000001,75.175
ESSAY_52436,72.89,71.465
ESSAY_39918,62.495000000000005,75.22999999999999
ESSAY_80518,75.64,76.06
ESSAY_55861,80.03999999999999,74.44
ESSAY_64207,77.07000000000001,72.74
ESSAY_80539,60.35,72.55
ESSAY_63889,77.455,73.66499999999999
ESSAY_80512,61.94500000000001,73.80499999999999
ESSAY_53612,68.92999999999999,73.01
ESSAY_43250,81.69,71.685
ESSAY_38287,58.675,70.65
ESSAY_64209,73.88,71.135
ESSAY_43270,78.5,71.97999999999999
ESSAY_43241,76.3,73.39
ESSAY_43177,79.16,72.55
ESSAY_41451,77.565,71.435
ESSAY_49196,73.44,73.51
ESSAY_43213,79.325,74.795
ESSAY_41466,78.005,75.0
ESSAY_49185,73.16499999999999,72.74
ESSAY_38274,62.55,71.785
ESSAY_64199,76.795,75.565
ESSAY_52446,80.92,75.92
ESSAY_39879,61.835,73.365
ESSAY_85447,75.09,75.1
ESSAY_41456,69.205,59.154999999999994
ESSAY_64180,78.115,76.44
ESSAY_51828,79.49,74.485
ESSAY_43287,72.725,73.66499999999999
ESSAY_85449,75.91499999999999,74.235
ESSAY_41444,80.92,74.57000000000001
ESSAY_80547,47.910000000000004,68.42999999999999
ESSAY_43190,67.115,72.52000000000001
ESSAY_63094,50.655,71.705
ESSAY_55858,75.475,73.53999999999999
ESSAY_80556,62.44,70.99
ESSAY_54960,76.96000000000001,74.22999999999999
ESSAY_63126,70.8,71.515
ESSAY_37833,82.02000000000001,71.55499999999999
ESSAY_43262,79.765,74.155
ESSAY_40624,80.315,73.53999999999999
ESSAY_43286,80.03999999999999,73.53999999999999
ESSAY_85439,79.6,73.345
ESSAY_63088,70.14,73.28999999999999
ESSAY_51835,79.27000000000001,73.64
ESSAY_51793,67.5,76.06
ESSAY_41430,81.69,74.31
ESSAY_79715,75.58500000000001,73.69
ESSAY_43292,63.045,60.275
ESSAY_63112,66.07000000000001,75.675
ESSAY_43181,73.99,75.14500000000001
ESSAY_39084,70.85499999999999,73.28999999999999
ESSAY_43297,77.565,72.32000000000001
ESSAY_78903,47.805,72.30499999999999
ESSAY_64193,78.995,76.86
ESSAY_40507,58.43904761904762,59.05428571428572
ESSAY_50555,67.33333333333333,59.66095238095238
ESSAY_50567,57.19238095238095,58.05428571428572
ESSAY_50173,62.304761904761904,57.45238095238095
ESSAY_52362,49.859047619047615,59.64571428571428
ESSAY_85580,60.31428571428571,57.68952380952381
ESSAY_61995,65.72,59.38761904761905
ESSAY_38687,59.81142857142858,54.36285714285714
ESSAY_62469,51.78666666666667,53.76952380952381
ESSAY_48037,54.64666666666667,58.70761904761905
ESSAY_50058,67.33333333333333,56.56285714285714
ESSAY_50110,40.95428571428571,58.23428571428572
ESSAY_50585,63.687619047619044,60.114285714285714
ESSAY_55429,67.33333333333333,57.71428571428571
ESSAY_63997,61.68666666666667,58.84095238095239
ESSAY_85632,51.126666666666665,58.87428571428571
ESSAY_47760,65.57333333333334,60.719047619047615
ESSAY_64010,62.69238095238095,58.16761904761904
ESSAY_39039,47.86666666666667,49.3847619047619
ESSAY_63411,42.839999999999996,56.58095238095238
ESSAY_62051,59.287619047619046,59.96761904761904
ESSAY_47922,50.24666666666667,58.51428571428571
ESSAY_50514,51.39904761904761,57.56095238095238
ESSAY_47906,65.57333333333334,54.32952380952381
ESSAY_47928,51.126666666666665,60.28571428571429
ESSAY_50589,62.179047619047616,59.64571428571428
ESSAY_52365,63.687619047619044,59.47428571428571
ESSAY_50145,45.35428571428571,58.31428571428571
ESSAY_50137,56.04,56.409523809523805
ESSAY_50217,64.81904761904761,57.867619047619044
ESSAY_62470,65.72,57.31619047619048
ESSAY_63421,41.260000000000005,57.756190476190476
ESSAY_85627,47.26095238095239,58.50761904761905
ESSAY_50513,64.47333333333333,53.691428571428574
ESSAY_48034,40.049523809523805,55.149523809523814
ESSAY_47887,44.233333333333334,66.79428571428572
ESSAY_44370,57.527619047619055,58.60761904761905
ESSAY_44327,62.05333333333333,59.32761904761905
ESSAY_50182,57.904761904761905,59.72761904761906
ESSAY_48040,51.51428571428571,56.56285714285714
ESSAY_42311,51.78666666666667,56.44761904761905
ESSAY_48048,47.62761904761905,57.867619047619044
ESSAY_50124,48.24571428571428,57.19428571428572
ESSAY_38680,57.43333333333332,58.56761904761904
ESSAY_47834,66.45333333333333,59.69428571428572
ESSAY_47841,44.96666666666667,58.859047619047615
ESSAY_50160,49.859047619047615,58.18571428571429
ESSAY_52861,54.133333333333326,61.88380952380952
ESSAY_50597,63.96,57.06761904761904
ESSAY_55420,64.81904761904761,58.74761904761905
ESSAY_38655,38.860952380952384,54.11809523809525
ESSAY_61996,60.80666666666667,58.87428571428571
ESSAY_85649,54.3847619047619,60.70095238095239
ESSAY_50240,67.33333333333333,60.00095238095239
ESSAY_47958,45.480000000000004,57.70761904761905
ESSAY_50196,63.93904761904762,60.45238095238095
ESSAY_78791,49.02095238095238,55.86285714285714
ESSAY_52866,50.73904761904762,60.00095238095239
ESSAY_40502,63.59333333333333,57.82761904761905
ESSAY_42294,53.033333333333324,57.542857142857144
ESSAY_50201,67.33333333333333,59.76095238095238
ESSAY_48001,64.81904761904761,57.57619047619048
ESSAY_38677,56.89904761904761,55.70095238095239
ESSAY_50574,65.86666666666667,55.82285714285715
ESSAY_80159,53.25333333333333,58.90761904761905
ESSAY_55365,65.20666666666668,57.50761904761905
ESSAY_38670,51.9,51.19809523809524
ESSAY_63989,64.20095238095239,59.49904761904761
ESSAY_64003,63.05904761904761,59.02095238095238
ESSAY_50216,62.304761904761904,55.63619047619047
ESSAY_47885,41.260000000000005,54.70285714285715
ESSAY_50187,61.17333333333333,56.66761904761904
ESSAY_63399,46.2552380952381,56.59619047619047
ESSAY_48074,59.80095238095239,58.396190476190476
ESSAY_62050,60.565714285714286,58.50095238095239
ESSAY_38685,56.66666666666667,55.00476190476191
ESSAY_78779,55.76761904761904,59.72761904761906
ESSAY_85613,60.31428571428571,57.26952380952381
ESSAY_48078,55.526666666666664,59.80761904761905
ESSAY_47752,64.84,57.38095238095239
ESSAY_63868,65.57333333333334,60.114285714285714
ESSAY_39041,59.56,59.58095238095238
ESSAY_48054,55.65238095238095,58.23428571428572
ESSAY_50556,59.07809523809524,57.23619047619047
ESSAY_50141,47.239999999999995,57.24285714285715
ESSAY_50535,56.679047619047616,53.902857142857144
ESSAY_38684,61.42476190476191,58.51904761904761
ESSAY_61984,49.859047619047615,69.79428571428572
ESSAY_64001,57.65333333333333,57.23619047619047
ESSAY_61988,46.08761904761904,58.94095238095239
ESSAY_85585,58.93142857142857,58.21619047619048
ESSAY_47893,63.05904761904761,56.12952380952381
ESSAY_47989,67.33333333333333,67.02571428571429
ESSAY_61994,62.69238095238095,59.360952380952384
ESSAY_55409,66.6,55.48285714285714
ESSAY_48051,47.239999999999995,57.680952380952384
ESSAY_50152,52.006666666666675,55.84761904761905
ESSAY_61990,64.32666666666667,56.34952380952382
ESSAY_47850,52.006666666666675,58.687619047619044
ESSAY_52367,50.90666666666667,54.30952380952381
ESSAY_52859,53.25333333333333,76.79238095238095
ESSAY_66338,45.11333333333333,59.70761904761905
ESSAY_47862,37.614285714285714,56.256190476190476
ESSAY_48010,67.33333333333333,58.50095238095239
ESSAY_38426,44.74666666666667,57.860952380952384
ESSAY_85616,53.4,57.027619047619055
ESSAY_85588,57.8,57.894285714285715
ESSAY_50611,62.325714285714284,59.72761904761906
ESSAY_48101,51.24190476190476,52.08761904761904
ESSAY_38661,43.46666666666667,54.82476190476191
ESSAY_40522,63.81333333333333,60.212380952380954
ESSAY_48069,55.013333333333335,59.45904761904761
ESSAY_48031,47.86857142857143,58.87428571428571
ESSAY_78799,50.39333333333333,57.04095238095239
ESSAY_50549,67.33333333333333,60.28571428571429
ESSAY_39035,59.68571428571429,57.860952380952384
ESSAY_78787,46.54,47.71333333333333
ESSAY_55374,63.59333333333333,54.38761904761905
ESSAY_77730,70.01031746031745,79.01269841269841
ESSAY_81054,71.1888888888889,76.90079365079364
ESSAY_84506,83.9,77.3436507936508
ESSAY_70173,69.97539682539683,77.81746031746032
ESSAY_74153,75.9468253968254,77.19603174603175
ESSAY_39242,72.00079365079365,75.88968253968254
ESSAY_39239,75.73730158730159,79.12936507936509
ESSAY_79417,81.94444444444444,78.96825396825396
ESSAY_79411,85.0,77.8873015873016
ESSAY_79365,85.0,78.20714285714286
ESSAY_44557,68.13333333333334,76.80873015873017
ESSAY_79332,68.53492063492062,78.09603174603174
ESSAY_79421,84.26666666666667,77.10396825396825
ESSAY_74163,79.77063492063492,77.1984126984127
ESSAY_66965,78.24285714285715,78.27698412698412
ESSAY_44543,76.53174603174604,73.95714285714286
ESSAY_70191,81.15,78.71825396825396
ESSAY_35739,78.51349206349207,78.3436507936508
ESSAY_37213,75.1,78.1626984126984
ESSAY_63671,78.08571428571429,78.11507936507937
ESSAY_77762,68.6047619047619,75.95873015873016
ESSAY_79390,60.31111111111111,72.48968253968255
ESSAY_61855,82.25,74.9952380952381
ESSAY_53720,66.94603174603175,73.69761904761904
ESSAY_77775,67.11190476190475,77.93730158730159
ESSAY_44600,84.45,77.98174603174604
ESSAY_79394,81.21111111111111,77.1515873015873
ESSAY_45951,76.3484126984127,76.66428571428571
ESSAY_84507,83.71666666666667,78.46746031746031
ESSAY_79442,76.28730158730158,78.70396825396826
ESSAY_70176,70.01031746031745,77.17380952380952
ESSAY_53730,66.34603174603174,76.92619047619048
ESSAY_44601,81.9095238095238,78.8984126984127
ESSAY_70179,71.5031746031746,77.08412698412698
ESSAY_44540,77.3,77.7531746031746
ESSAY_64573,77.53571428571429,77.86507936507937
ESSAY_72303,73.14444444444445,76.0984126984127
ESSAY_72307,67.91507936507938,77.16349206349206
ESSAY_70130,71.32857142857142,77.45873015873016
ESSAY_77689,74.8468253968254,76.58333333333334
ESSAY_79440,80.23333333333333,78.22936507936508
ESSAY_70144,74.0436507936508,77.5484126984127
ESSAY_77727,70.63888888888889,78.8984126984127
ESSAY_45949,65.78492063492062,76.7420634920635
ESSAY_61858,82.25,77.03730158730158
ESSAY_74156,75.07380952380952,75.88253968253969
ESSAY_45948,65.01666666666667,76.40238095238095
ESSAY_77717,73.52857142857142,77.93730158730159
ESSAY_79415,82.27619047619048,77.30952380952381
ESSAY_70175,66.4484126984127,77.88968253968254
ESSAY_52123,72.74285714285715,78.3079365079365
ESSAY_70160,68.66587301587302,76.58492063492062
ESSAY_79412,68.76190476190476,76.79523809523809
ESSAY_79434,82.25,76.9920634920635
ESSAY_70127,72.83015873015873,78.00396825396825
ESSAY_74162,73.14444444444445,78.14047619047619
ESSAY_79367,85.0,76.78650793650795
ESSAY_53710,80.65238095238095,78.65079365079364
ESSAY_77704,74.72460317460317,79.07936507936509
ESSAY_79348,66.134126984127,74.2531746031746
ESSAY_64577,80.71349206349205,78.63174603174603
ESSAY_77740,68.57857142857142,76.89285714285714
ESSAY_77715,72.55079365079365,78.28650793650795
ESSAY_72309,73.14444444444445,77.5063492063492
ESSAY_39236,75.00396825396825,77.21111111111111
ESSAY_79436,80.25952380952381,77.5063492063492
ESSAY_61861,82.25,76.44761904761904
ESSAY_40765,80.99285714285715,76.87777777777778
ESSAY_72316,71.86111111111111,78.02619047619048
ESSAY_81031,74.26190476190476,76.97063492063492
ESSAY_77724,71.26746031746032,76.77063492063492
ESSAY_52112,71.27619047619048,78.98730158730159
ESSAY_61857,82.25,76.19920634920635
ESSAY_42112,70.58,62.879999999999995
ESSAY_42007,79.92999999999999,73.94
ESSAY_65558,76.08,73.53999999999999
ESSAY_33632,77.89500000000001,74.51
ESSAY_56912,73.11,74.36
ESSAY_44119,80.095,73.11
ESSAY_42021,77.62,72.81
ESSAY_50303,79.325,74.485
ESSAY_33375,73.0,72.795
ESSAY_60999,81.14,73.39
ESSAY_75674,76.08,70.44500000000001
ESSAY_56318,82.57000000000001,73.55499999999999
ESSAY_56371,66.28999999999999,74.235
ESSAY_60992,82.24,74.745
ESSAY_71190,76.63,72.3
ESSAY_42402,61.725,74.01
ESSAY_71169,78.995,73.85499999999999
ESSAY_57328,66.07000000000001,73.67999999999999
ESSAY_59962,78.995,73.72999999999999
ESSAY_50443,79.6,73.92999999999999
ESSAY_60071,79.545,74.185
ESSAY_33461,79.49,73.24
ESSAY_71548,67.5,75.575
ESSAY_71201,77.72999999999999,74.56
ESSAY_65554,76.08,74.10499999999999
ESSAY_76428,70.8,75.03
ESSAY_59953,78.33500000000001,74.10499999999999
ESSAY_75732,64.2,73.44
ESSAY_71249,64.365,74.62
ESSAY_76421,77.4,73.72999999999999
ESSAY_60290,68.49,74.28
ESSAY_60965,66.95,72.815
ESSAY_76000,71.67999999999999,72.635
ESSAY_65809,81.8,73.985
ESSAY_59967,74.97999999999999,74.26
ESSAY_71225,61.779999999999994,73.72999999999999
ESSAY_36252,65.52000000000001,74.545
ESSAY_75492,58.15,73.88
ESSAY_78277,64.42,73.22999999999999
ESSAY_33464,78.06,76.065
ESSAY_60054,79.27000000000001,75.22
ESSAY_71429,78.33500000000001,74.205
ESSAY_33583,72.285,61.585
ESSAY_71545,67.995,74.385
ESSAY_60278,73.99,74.255
ESSAY_33373,81.69,74.185
ESSAY_71166,77.84,72.675
ESSAY_71566,76.96000000000001,74.82000000000001
ESSAY_71506,79.6,74.455
ESSAY_56331,81.14,74.72
ESSAY_71156,79.05,74.85
ESSAY_43887,81.47,74.10499999999999
ESSAY_53014,73.66,75.47999999999999
ESSAY_71630,77.07000000000001,74.535
ESSAY_42421,63.870000000000005,72.495
ESSAY_56222,74.32000000000001,74.405
ESSAY_71187,78.17,73.14
ESSAY_36251,74.485,73.64500000000001
ESSAY_50306,83.45,58.379999999999995
ESSAY_53003,69.64500000000001,70.155
ESSAY_60875,70.25,74.185
ESSAY_71488,74.815,74.39500000000001
ESSAY_60222,59.635000000000005,74.05499999999999
ESSAY_76203,62.660000000000004,74.545
ESSAY_78331,68.545,74.16
ESSAY_71177,78.61,74.08500000000001
ESSAY_76423,77.4,74.46000000000001
ESSAY_75636,78.61,73.19
ESSAY_75650,70.41499999999999,72.08
ESSAY_79926,73.495,74.72
ESSAY_59971,74.32000000000001,73.83
ESSAY_71424,80.03999999999999,71.37
ESSAY_53474,76.41,74.72
ESSAY_71318,79.82000000000001,74.405
ESSAY_78329,72.065,74.675
ESSAY_60214,71.845,72.785
ESSAY_53002,71.955,75.3
ESSAY_60178,68.82000000000001,72.825
ESSAY_71161,80.47999999999999,74.47
ESSAY_60128,68.545,74.08
ESSAY_33767,75.09,74.69500000000001
ESSAY_50442,76.08,73.465
ESSAY_71603,72.39500000000001,73.905
ESSAY_60848,73.44,74.36
ESSAY_65567,81.525,75.2
ESSAY_44142,65.245,72.0
ESSAY_71228,65.795,74.36
ESSAY_71560,76.685,74.135
ESSAY_42601,80.315,72.035
ESSAY_71556,72.83500000000001,73.505
ESSAY_71206,77.89500000000001,72.91499999999999
ESSAY_60986,80.03999999999999,72.635
ESSAY_75998,74.76,75.235
ESSAY_33644,69.095,72.765
ESSAY_50459,84.0,74.01
ESSAY_78327,65.19,74.61
ESSAY_56963,60.67999999999999,74.925
ESSAY_60318,84.0,74.69500000000001
ESSAY_42012,78.5,74.255
ESSAY_42578,73.55,74.67999999999999
ESSAY_44122,74.925,73.315
ESSAY_60030,81.69,74.92
ESSAY_42569,75.91499999999999,74.95
ESSAY_60831,79.10499999999999,74.425
ESSAY_33628,70.58,79.3
ESSAY_71208,78.885,74.255
ESSAY_76429,79.325,72.255
ESSAY_76005,77.345,74.31
ESSAY_44146,67.5,73.44
ESSAY_59900,74.21000000000001,71.74
ESSAY_71163,79.325,75.02000000000001
ESSAY_75489,75.80499999999999,76.92999999999999
ESSAY_79018,94.72,87.59
ESSAY_69976,89.99000000000001,92.42999999999999
ESSAY_83880,84.05,92.03
ESSAY_77429,89.22,92.21000000000001
ESSAY_79011,94.72,92.15
ESSAY_77369,93.29,90.67
ESSAY_57395,89.77000000000001,91.18
ESSAY_77401,83.94,88.69000000000001
ESSAY_53112,88.78,90.12
ESSAY_83869,84.71000000000001,89.8
ESSAY_83867,86.03,70.55999999999999
ESSAY_72274,90.32000000000001,90.88
ESSAY_57388,91.09,91.91
ESSAY_53118,93.07000000000001,91.55
ESSAY_79051,93.4,88.89000000000001
ESSAY_66937,89.88,91.16
ESSAY_80925,97.36,90.86
ESSAY_84438,92.08000000000001,90.53
ESSAY_84493,95.71000000000001,91.48999999999998
ESSAY_83942,86.58,81.00999999999999
ESSAY_83875,83.39,88.32
ESSAY_84414,94.17,91.12
ESSAY_84442,93.4,91.03
ESSAY_53099,92.96,91.39
ESSAY_53124,93.73,92.0
ESSAY_80972,92.08,85.92999999999999
ESSAY_83885,82.07000000000001,91.19
ESSAY_69977,87.78999999999999,90.07000000000001
ESSAY_83959,84.71,84.78
ESSAY_80938,83.28,92.27000000000001
ESSAY_83882,83.72,90.66999999999999
ESSAY_83571,84.71000000000001,87.53
ESSAY_70033,84.05,92.05999999999999
ESSAY_83895,86.58,91.67
ESSAY_79004,96.03999999999999,92.03
ESSAY_79024,93.73,90.94000000000001
ESSAY_84421,96.03999999999999,90.28
ESSAY_70014,90.97999999999999,92.17999999999999
ESSAY_79046,97.36,85.00999999999999
ESSAY_80922,94.72,91.82000000000001
ESSAY_83599,87.02000000000001,91.72
ESSAY_83860,85.37,92.05999999999999
ESSAY_70003,84.93,88.30999999999999
ESSAY_53110,89.44,91.78999999999999
ESSAY_83980,81.63,90.49000000000001
ESSAY_79033,93.4,90.86000000000001
ESSAY_77413,93.62,91.55
ESSAY_80964,97.36,90.7
ESSAY_83854,86.8,91.00000000000001
ESSAY_53092,87.02000000000001,90.6
ESSAY_66934,90.53999999999999,85.21000000000001
ESSAY_79021,97.36,83.55
ESSAY_57404,92.96000000000001,91.15
ESSAY_84432,84.82000000000001,89.6
ESSAY_84441,90.76,66.64000000000001
ESSAY_84479,93.95,82.92
ESSAY_70013,85.15,91.3
ESSAY_53096,88.45,91.21000000000001
ESSAY_77374,95.16,92.72999999999999
ESSAY_57411,99.34,92.09
ESSAY_84469,81.41,91.42999999999999
ESSAY_85453,92.63,90.78999999999999
ESSAY_83956,83.39000000000001,89.82000000000001
ESSAY_70034,85.7,91.27000000000001
ESSAY_77371,89.99,90.65
ESSAY_57428,92.41,91.8
ESSAY_57417,95.6,90.53
ESSAY_84447,93.07000000000001,91.45
ESSAY_69993,89.99,92.63999999999999
ESSAY_38568,46.74761904761905,56.88761904761905
ESSAY_55224,56.01904761904761,61.45428571428572
ESSAY_55226,43.04095238095239,50.11333333333333
ESSAY_63951,64.84,58.20095238095239
ESSAY_79571,41.14666666666667,49.44
ESSAY_49767,62.179047619047616,60.20571428571428
ESSAY_49578,63.05904761904761,57.867619047619044
ESSAY_55249,54.65714285714286,59.352380952380955
ESSAY_49740,58.80571428571428,55.574285714285715
ESSAY_35975,43.99238095238095,52.80952380952381
ESSAY_46686,64.32666666666667,55.91428571428571
ESSAY_33057,57.41238095238096,59.565714285714286
ESSAY_46701,59.53904761904762,58.320952380952384
ESSAY_46493,63.96,58.712380952380954
ESSAY_38581,47.114285714285714,57.527619047619055
ESSAY_84660,63.44666666666667,55.81142857142858
ESSAY_63942,59.68571428571429,57.24571428571428
ESSAY_61496,58.04095238095239,56.56285714285714
ESSAY_84680,65.57333333333334,56.367619047619044
ESSAY_55232,62.179047619047616,60.03904761904762
ESSAY_46632,64.56761904761905,57.187619047619044
ESSAY_49753,62.325714285714284,57.860952380952384
ESSAY_46555,59.80095238095239,57.90095238095239
ESSAY_84613,35.760000000000005,53.162857142857135
ESSAY_78748,54.42666666666666,55.85619047619048
ESSAY_53183,59.07809523809524,55.042857142857144
ESSAY_46733,52.006666666666675,56.10095238095239
ESSAY_63305,51.27333333333333,57.68952380952381
ESSAY_38575,47.62761904761905,56.56285714285714
ESSAY_38554,40.74666666666667,56.26761904761904
ESSAY_44352,52.52,57.04095238095239
ESSAY_46748,57.527619047619055,59.64571428571428
ESSAY_49598,66.08666666666667,59.352380952380955
ESSAY_84672,65.57333333333334,50.68952380952381
ESSAY_49760,47.75333333333333,56.936190476190475
ESSAY_32718,61.17333333333333,59.16571428571429
ESSAY_49620,56.1447619047619,59.61238095238095
ESSAY_49706,63.44666666666667,59.32761904761905
ESSAY_46505,53.15904761904761,57.780952380952385
ESSAY_55233,42.01428571428572,54.23619047619047
ESSAY_46628,62.71333333333333,53.429523809523815
ESSAY_46730,53.4,56.902857142857144
ESSAY_46586,67.33333333333333,59.84095238095239
ESSAY_52824,57.94666666666667,56.394285714285715
ESSAY_61473,56.77333333333333,58.60095238095239
ESSAY_35961,47.87904761904762,58.23428571428572
ESSAY_49668,61.32000000000001,58.23428571428572
ESSAY_46545,62.71333333333333,58.712380952380954
ESSAY_52818,49.639047619047616,50.371428571428574
ESSAY_49634,50.99047619047619,59.53238095238096
ESSAY_37226,60.29333333333333,57.37428571428571
ESSAY_61513,62.44095238095239,59.05428571428572
ESSAY_38571,49.75428571428572,58.13428571428572
ESSAY_49758,58.41809523809525,57.40761904761905
ESSAY_61468,50.026666666666664,55.38761904761905
ESSAY_46660,62.05333333333333,59.80571428571428
ESSAY_79572,43.66095238095239,51.29809523809524
ESSAY_46607,63.561904761904756,58.49238095238095
ESSAY_46769,46.506666666666675,47.67333333333333
ESSAY_84632,49.9847619047619,58.23428571428572
ESSAY_49743,50.6447619047619,52.66952380952381
ESSAY_55204,39.751428571428576,53.04952380952382
ESSAY_78738,52.88666666666667,58.41428571428571
ESSAY_46765,61.56095238095238,54.72952380952381
ESSAY_49582,57.06666666666668,45.88
ESSAY_46753,60.29333333333333,55.88095238095239
ESSAY_49645,53.4,57.51238095238095
ESSAY_49549,53.50476190476191,58.574285714285715
ESSAY_46532,58.67999999999999,58.26761904761904
ESSAY_49699,47.219047619047615,57.60952380952381
ESSAY_61875,64.81904761904761,59.53238095238096
ESSAY_46754,55.40095238095239,58.40571428571428
ESSAY_61535,42.26571428571428,57.894285714285715
ESSAY_63934,65.20666666666668,58.825714285714284
ESSAY_80118,50.50857142857143,54.98761904761905
ESSAY_33052,59.413333333333334,57.852380952380955
ESSAY_55213,53.67238095238095,54.662857142857135
ESSAY_63938,64.47333333333333,57.57619047619048
ESSAY_32700,49.36666666666667,59.76095238095238
ESSAY_84686,45.731428571428566,56.24761904761905
ESSAY_46776,58.16666666666667,58.23428571428572
ESSAY_49652,58.03047619047619,56.86952380952381
ESSAY_42239,59.92666666666666,59.02095238095238
ESSAY_55199,63.687619047619044,59.53238095238096
ESSAY_37227,64.32666666666667,59.394285714285715
ESSAY_49780,60.93238095238096,59.08761904761904
ESSAY_46537,56.16571428571429,55.54095238095239
ESSAY_37228,62.179047619047616,58.52571428571429
